NUM,OUT_DM,RATIO_6H_srmx,RATIO_12H_srmx,RATIO_24H_srmx,RATIO_48H_srmx,newpeople_srmx,Total_people1_srmx,Total_people2_srmx,Total_people3_srmx,Total_edwin_srmx,Total_people_srmx
835,2021-08-31 04:55:00.390,0.64191089798828294,0.4613707375570637,0.13949822567929701,3.1329154114637867E-3,4.5275794471254631,2.4123332293713378,17.402328111680156,33.147304170941752,0.33799902216915084,47.548968741809446
835,2021-08-31 04:55:00.420,0.67071317799982921,0.48778158515424075,0.13926487647688413,3.6306640504360881E-3,4.4951107382999691,2.4123332293713378,17.56124486991423,33.674385731673993,0.35488632388222391,45.885071596287062
835,2021-08-31 04:55:00.350,0.61333683231460601,0.44720639281963165,0.13892290553567552,2.2841942732529262E-3,4.6603572158665285,2.4123332293713378,17.26411958781566,33.132561444182677,0.32868290417565527,47.846891889400339
835,2021-08-31 04:55:00.450,0.6934864485872535,0.50873000640850852,0.13934781158179052,4.1001648750496481E-3,4.3983468924724658,2.4123332293713378,17.771011013827529,33.884863737421497,0.36367833503776392,44.102025560613235
835,2021-08-31 04:55:00.400,0.65680512082559661,0.4793847745327835,0.13973930293786305,3.6230661062352371E-3,4.3979956233339026,2.4123332293713378,17.588012868089205,33.411520111954992,0.35922820391071614,45.142979441265872
835,2021-08-31 04:55:00.347,0.60638165382001752,0.43863011906480898,0.14004013113287606,2.1905928806936707E-3,4.6519219687642863,2.4123332293713378,17.113273690107519,31.978487413556664,0.29682182052068912,48.369526187067137
836,2021-08-31 05:55:00.490,0.7341819122731511,0.54827196679936108,0.13926548260304403,4.6816937107010967E-3,4.1190469776016636,2.4718539373883694,17.161340403285799,35.750411525349016,0.37485609423187621,46.792767206158395
836,2021-08-31 05:55:00.420,0.6846827202361836,0.52022551815409357,0.13918254749813763,3.6227460581687832E-3,4.2226189692425837,2.4718539373883694,16.832807980080354,34.883868793911077,0.35021155349187288,46.68627855969541
836,2021-08-31 05:55:00.390,0.65588044022463732,0.49381467055691664,0.13941589670055052,3.1249974191964822E-3,4.2550876780680778,2.4718539373883694,16.673891221846279,34.356787233178835,0.33354669493390948,48.350175705217794
836,2021-08-31 05:55:00.347,0.58522874933663283,0.48470735725616576,0.14005798460683277,2.1397758601832519E-3,5.4678194015573816,2.7039114704125828,16.833065717465491,34.403168612301258,0.3052813650239119,52.345681410576859
837,2021-08-31 06:55:00.467,0.72355603550186609,0.57062705572024597,0.13886275940465623,5.1953361842594567E-3,5.2058542713844291,2.7039114704125828,17.59543222573873,36.968235181709765,0.39711606235434044,50.827939699930255
838,2021-08-31 07:55:00.517,0.70397676436684942,0.58347084243894487,0.13870769936242669,4.8279274995868511E-3,4.7167967707712313,3.0144179795048474,18.584992783347715,39.63762729769303,0.44423144830624517,54.824163603001764
839,2021-08-31 08:55:00.533,0.7189071009614002,0.59931594609483418,0.13776973370205503,4.9341924381014731E-3,5.0695482087568937,3.1605687709789683,18.960521528853675,41.957713609923466,0.30753938690855875,59.320652565121861
840,2021-08-31 09:55:00.537,0.67715525118544129,0.58750223077866526,0.13796253076235221,4.3852267431605677E-3,4.8493361697740305,3.3412821873369261,19.36742796932359,42.506616590864503,0.29534457440022499,57.32998136232932
841,2021-08-31 10:55:00.583,0.66506186708705461,0.56545297461467681,0.14270796999973537,4.9260060708610342E-3,5.5770336440492558,3.7928404993549614,20.312218625591932,44.300423967992401,0.27993177604374064,64.500929915194178
842,2021-08-31 11:55:00.577,0.59523540469128111,0.5176175790615779,0.14613629586175744,4.5318918179094638E-3,4.9733743516559272,3.7432716441216267,20.489056685078573,44.906127981075969,0.26556866217321901,61.374467666095171
843,2021-08-31 12:55:00.600,0.56051393352337409,0.48967438472457658,0.1461827588707465,4.4074790578629832E-3,6.3484022420926385,3.9193417668191408,21.093384161561779,47.211982532283265,0.27839270056862259,67.8074038741415
844,2021-08-31 13:55:00.620,0.55179678423560252,0.45839424405628648,0.14813814357818195,4.3383284868881468E-3,4.9509623881239424,4.2492312510080419,21.271018942785187,44.708439100587974,0.29908868540936107,63.185196392474232
845,2021-08-31 14:55:00.650,0.52373045588124267,0.40969704149283992,0.15133895443240053,4.2738564403376417E-3,5.5756436233600253,4.2222825179292185,20.484597221844975,44.69008234818088,0.29320746994002722,68.496853516607999
846,2021-08-31 15:55:00.670,0.50928391790227723,0.39090187276906257,0.14977094962703552,4.2551046439731795E-3,4.4149125343902469,3.3947821450522331,18.672593868734687,40.516075194140569,0.22197830661222978,51.444418465779883
847,2021-08-31 16:55:00.667,0.50445964352578665,0.34494613244347805,0.1452667215309526,3.563415058641513E-3,5.4235596341711032,3.2711725342257711,16.62404819205986,42.053974120054519,0.22364416899122946,51.668243054905574
848,2021-08-31 17:55:00.713,0.51090579274484405,0.3125086654551299,0.1459314434849219,3.597894630764765E-3,5.4820822852654398,3.0716406988861538,16.446748983927474,40.36675408458342,0.21990179145255623,48.045393274972561
849,2021-08-31 18:55:00.710,0.51047723044849436,0.27298238774703831,0.14210840000311523,2.4894682785833308E-3,6.2424490509296069,2.6341496189131783,16.322436869507651,37.895279133277612,0.23423466998898745,52.994669850893914
850,2021-08-31 19:55:00.760,0.46196292833847846,0.24794827528411562,0.14225326625752255,2.2629478901517413E-3,6.9799880374295764,2.8569675050900352,16.755719057517062,39.017024461888042,0.24177792642662663,52.247605419662257
851,2021-08-31 20:55:00.783,0.44649434244822994,0.26030454891292426,0.13922917329097942,1.8481409355114769E-3,5.3973682289363882,2.7852165393429287,17.052643953964822,39.153578692076039,0.31888558444218595,49.185236022751134
852,2021-08-31 21:55:00.793,0.47880158801739281,0.27206252938294945,0.13929267570372184,1.7687428607453483E-3,5.0630946724572548,2.9972715743437619,17.917866260199169,40.205723741914298,0.34350943575200593,48.438244805738691
853,2021-08-31 22:55:00.803,0.48526004275924783,0.2920908174274337,0.13866191053381957,2.036449399492107E-3,5.2929108450933935,2.9831080391283731,18.324793051275492,40.170111645047804,0.36613991127239631,48.227136888604257
854,2021-08-31 23:55:00.847,0.53514102593450619,0.31355190919382425,0.1405867530154824,2.4146877088996807E-3,5.3285381969176822,2.6882972123102817,15.815502692283166,37.75575870464661,0.36255159049066632,49.338614831214031
855,2021-09-01 00:55:00.813,0.59503858772240803,0.35448531462226274,0.14442679297527375,3.5956533621369097E-3,4.8712111623089172,3.4712935910531728,17.577425204119066,35.708705965013571,0.37906948293424775,47.153143486987901
856,2021-09-01 01:55:00.847,0.60238466238731814,0.39502484523828046,0.14270017567324877,3.9501708201676988E-3,5.3105782658776839,3.5665521582915223,18.528274959825524,37.947687806805298,0.43344561313745661,49.708052651942509
857,2021-09-01 02:55:00.883,0.62677785593330082,0.42419250457704022,0.14316862732320906,4.3986032107854144E-3,4.9815591669527546,3.4454193283878247,18.362490287865629,38.341875783867408,0.4429294665892724,52.282936544044972
