NUM,OUT_DM,RATIO_6H_lstm,RATIO_12H_lstm,RATIO_24H_lstm,RATIO_48H_lstm,newpeople_lstm,Total_people1_lstm,Total_people2_lstm,Total_people3_lstm,Total_edwin_lstm,Total_people_lstm
2700,2021-11-16 21:55:01.100,44.491202999999999,12.535807,9.7271730000000005,1.1888673999999999,4.0942945000000002,5.7843220000000004,11.207146,36.708534,0.21744947000000001,50.355274000000001
2701,2021-11-16 22:55:01.270,48.91771,14.686002999999999,9.5019130000000001,1.1881877000000001,4.4129896000000004,5.5012407000000003,11.558206,33.782195999999999,0.19062736999999999,45.479762999999998
2702,2021-11-16 23:55:00.807,44.732162000000002,10.721764,6.3944749999999999,0.25861916000000001,6.4996505000000004,4.9287099999999997,13.13752,32.972942000000003,0.20539851000000001,46.666420000000002
2703,2021-11-17 00:55:01.037,40.423625999999999,11.330310000000001,6.889875,0.19789992000000001,5.1096510000000004,4.9471080000000001,13.168998,33.38008,0.21912545999999999,47.877944999999997
2704,2021-11-17 01:55:01.007,41.895912000000003,15.775088,7.90428,0.20728812999999999,0.60193479999999999,5.8678549999999996,11.022822,28.983163999999999,0.19891793999999999,32.187964999999998
2705,2021-11-17 02:55:01.193,50.001545,17.453592,9.1254670000000004,0.14706068,0.0,5.8174853000000004,10.604676,24.081883999999999,0.19028310000000001,19.86646
2706,2021-11-17 03:55:00.973,56.15531,21.790154999999999,10.359064,0.12457644,0.0,5.710216,12.367891999999999,22.221540000000001,0.20443095,17.265136999999999
2707,2021-11-17 04:55:00.933,65.211913999999993,30.628235,13.130144,0.19183971,1.5253633,5.5599784999999997,13.210089999999999,23.875530000000001,0.21413567999999999,17.477565999999999
2708,2021-11-17 05:55:01.020,74.942340000000002,41.185099999999998,15.976796999999999,0.26402086000000002,2.1392388000000002,6.2636805000000004,11.885277,24.829214,0.2163146,13.123543
2709,2021-11-17 06:55:01.007,79.267525000000006,46.246754000000003,15.66301,0.12759592,3.0062582,5.6568756000000002,10.277575499999999,25.061406999999999,0.20458287999999999,11.855480999999999
2710,2021-11-17 07:55:01.090,78.899410000000003,47.794037000000003,14.755397,4.2534666000000002E-3,2.3295925,5.1243676999999996,11.228278,25.016228000000002,0.2018964,10.161846000000001
2711,2021-11-17 08:55:00.923,75.894065999999995,47.187330000000003,13.28374,0.0,1.1702444999999999,5.4121610000000002,11.448313000000001,22.493195,0.20608988,20.152863
