NUM,OUT_DM,deviation_48H_value,prediction_48H_value,RATIO_6H,RATIO_12H,RATIO_24H,RATIO_32H,RATIO_48H,RATIO_72H,newpeople,weekend,Total_edwin,Eme_edwin,Tra_edwin,Ped_edwin,Total_people,Total_people1,Total_people2,Total_people3,Total_people4,Total_people5,Eme_people,Eme_people1,Eme_people2,Eme_people3,Eme_people4,Eme_people5,Tra_people,Tra_people1,Tra_people2,Tra_people3,Tra_people4,Tra_people5,Ped_people,Ped_people1,Ped_people2,Ped_people3,Ped_people4,Ped_people5,Total_Rbed,Eme_Rbed,Tra_Rbed,Ped_Rbed,Total_Pboard,Eme_Pboard,Tra_Pboard,Ped_Pboard,Total_Fever,Eme_Fever,Tra_Fever,Ped_Fever,Total_Doctor,Eme_Doctor,Tra_Doctor,Ped_Doctor,Occupation_rate
375,2021-08-12 02:01:00.450,-0.1806993089919548,-9.3128640666096815E-2,53.700000000000003,22.0,14.6,4.9000000000000004,2.3999999999999999,2.3999999999999999,1,0,0.17299999999999999,0.314,1.1499999999999999,0.0,35,4,7,24,0,0,29,3,4,22,0,0,6,1,3,2,0,0,0,0,0,0,0,0,112,90,10,12,13,13,0,0,9,9,0,0,7,4,2,1,0.54700000000000004
376,2021-08-12 03:01:00.463,-0.15975069669584668,-3.6467569896190766E-2,65.799999999999997,36.799999999999997,15.800000000000001,7.9000000000000004,2.6000000000000001,2.6000000000000001,3,0,0.17299999999999999,0.33800000000000002,0.80000000000000004,0.0,35,4,6,25,0,0,31,3,4,24,0,0,4,1,2,1,0,0,0,0,0,0,0,0,112,90,10,12,14,14,0,0,9,9,0,0,7,4,2,1,0.58499999999999996
377,2021-08-12 04:01:00.440,-0.14470337526910304,-7.916165024139124E-3,64.099999999999994,38.5,15.4,10.299999999999999,2.6000000000000001,2.6000000000000001,4,0,0.17699999999999999,0.36099999999999999,0.59999999999999998,0.0,36,4,6,26,0,0,33,3,5,25,0,0,3,1,1,1,0,0,0,0,0,0,0,0,112,90,10,12,14,14,0,0,10,10,0,0,7,4,2,1,0.623
378,2021-08-12 05:01:00.467,-5.4511194212717828E-2,0.14967845976637034,72.200000000000003,41.699999999999996,16.699999999999999,11.1,2.8000000000000003,2.8000000000000003,1,0,0.16700000000000001,0.32800000000000001,0.75,0.0,34,4,5,25,0,0,30,3,4,23,0,0,4,1,1,2,0,0,0,0,0,0,0,0,112,90,10,12,14,14,0,0,10,10,0,0,7,4,2,1,0.56599999999999995
379,2021-08-12 06:01:00.480,-2.8522960063224915E-2,0.14049725052878875,75.0,41.699999999999996,16.699999999999999,11.1,2.8000000000000003,2.8000000000000003,2,0,0.16700000000000001,0.31900000000000001,0.75,0.25,34,4,5,25,0,0,29,3,4,22,0,0,4,1,1,2,0,0,1,0,0,1,0,0,112,90,10,12,14,14,0,0,9,9,0,0,7,4,2,1,0.54700000000000004
380,2021-08-12 07:01:00.490,-0.11990618542482265,-0.17034201515687467,71.799999999999997,51.300000000000004,17.899999999999999,12.800000000000001,5.0999999999999996,2.6000000000000001,4,0,0.189,0.36799999999999999,0.75,0.25,38,5,6,27,0,0,33,4,5,24,0,0,4,1,1,2,0,0,1,0,0,1,0,0,112,90,10,12,14,14,0,0,11,11,0,0,7,4,2,1,0.623
381,2021-08-12 08:01:00.500,-0.0273973549171177,8.2127108724785763E-2,66.700000000000003,50.0,19.0,14.299999999999999,4.7999999999999998,2.3999999999999999,3,0,0.18099999999999999,0.34999999999999998,0.90000000000000002,0.0,37,5,5,27,0,0,32,4,4,24,0,0,5,1,1,3,0,0,0,0,0,0,0,0,112,90,10,12,13,13,0,0,10,10,0,0,7,4,2,1,0.60399999999999998
382,2021-08-12 09:01:00.510,-0.13321381138732907,-2.5716761811368977E-2,65.900000000000006,58.5,19.5,14.6,4.9000000000000004,2.3999999999999999,4,0,0.13200000000000001,0.21099999999999999,0.75,0.25,38,5,5,28,0,0,33,4,4,25,0,0,4,1,1,2,0,0,1,0,0,1,0,0,112,90,10,12,15,15,0,0,11,11,0,0,10,7,2,1,0.623
383,2021-08-12 10:01:00.503,-0.13206635533862338,-0.07369644161083512,62.200000000000003,53.300000000000004,17.800000000000001,13.300000000000001,4.3999999999999995,2.1999999999999997,5,0,0.14599999999999999,0.23400000000000001,0.80000000000000004,0.25,43,4,7,32,0,0,37,4,6,27,0,0,5,0,1,4,0,0,1,0,0,1,0,0,112,90,10,12,14,14,0,0,11,11,0,0,10,7,2,1,0.69799999999999995
384,2021-08-12 11:01:00.553,-8.2541710070510296E-2,8.4150936150825528E-2,54.200000000000003,43.799999999999997,12.5,8.3000000000000007,2.1000000000000001,2.1000000000000001,7,0,0.13700000000000001,0.23200000000000001,0.5,0.0,40,5,7,28,0,0,37,5,6,26,0,0,3,0,1,2,0,0,0,0,0,0,0,0,112,90,10,12,12,12,0,0,9,9,0,0,10,7,2,1,0.69799999999999995
385,2021-08-12 12:01:00.553,-0.10847996212175631,-0.07012201352192346,36.899999999999999,30.800000000000001,10.800000000000001,6.2000000000000002,1.5,1.5,23,0,0.17000000000000001,0.27500000000000002,0.80000000000000004,0.25,64,6,9,32,0,17,58,6,8,27,0,17,5,0,1,4,0,0,1,0,0,1,0,0,112,90,10,12,7,7,0,0,10,9,0,1,10,7,2,1,1.0940000000000001
386,2021-08-12 13:01:00.580,0.47852246526768488,0.64065865691824797,32.100000000000001,26.900000000000002,9.0,5.0999999999999996,1.3,1.3,7,0,0.17299999999999999,0.26200000000000001,1.3500000000000001,0.25,52,6,12,33,1,0,43,6,9,27,1,0,8,0,3,5,0,0,1,0,0,1,0,0,112,90,10,12,9,9,0,0,10,9,0,1,10,7,2,1,0.81100000000000005
387,2021-08-12 14:01:00.573,9.4929036176878978E-2,0.10662178461654595,43.100000000000001,37.899999999999999,12.1,6.9000000000000004,1.7000000000000002,1.7000000000000002,3,0,0.16800000000000001,0.24299999999999999,1.6499999999999999,0.25,50,6,12,32,0,0,39,6,9,24,0,0,10,0,3,7,0,0,1,0,0,1,0,0,112,90,10,12,9,9,0,0,9,8,0,1,10,7,2,1,0.73599999999999999
388,2021-08-12 15:01:00.587,-0.18649664967341509,-0.12925134290501017,44.600000000000001,33.900000000000006,17.899999999999999,8.9000000000000004,1.7999999999999998,1.7999999999999998,5,0,0.157,0.24399999999999999,1.0,0.25,48,6,9,33,0,0,41,6,7,28,0,0,6,0,2,4,0,0,1,0,0,1,0,0,112,90,10,12,7,7,0,0,10,9,0,1,10,7,2,1,0.77400000000000002
389,2021-08-12 16:01:00.610,-0.29054751037549914,-0.28898989373820544,45.100000000000001,35.299999999999997,19.600000000000001,9.8000000000000007,2.0,2.0,5,0,0.13900000000000001,0.23200000000000001,0.55000000000000004,0.0,43,4,9,30,0,0,40,4,7,29,0,0,3,0,2,1,0,0,0,0,0,0,0,0,112,90,10,12,7,7,0,0,8,8,0,0,10,7,2,1,0.755
390,2021-08-12 17:01:00.607,-0.19171627506955899,-0.31810216494677435,37.200000000000003,27.900000000000002,18.600000000000001,9.3000000000000007,2.2999999999999998,2.2999999999999998,7,0,0.11799999999999999,0.19600000000000001,0.5,0.0,38,4,6,28,0,0,35,4,5,26,0,0,3,0,1,2,0,0,0,0,0,0,0,0,112,90,10,12,4,4,0,0,7,7,0,0,10,7,2,1,0.66000000000000003
391,2021-08-12 18:01:00.617,0.18544409128776701,0.43559433732805386,33.300000000000004,24.399999999999999,15.6,6.7000000000000002,2.1999999999999997,2.1999999999999997,7,0,0.13400000000000001,0.218,0.69999999999999996,0.0,42,4,10,28,0,0,38,4,8,26,0,0,4,0,2,2,0,0,0,0,0,0,0,0,112,90,10,12,5,5,0,0,8,8,0,0,10,7,2,1,0.71699999999999997
392,2021-08-12 19:01:00.627,-0.08386847535401934,-2.854843916411054E-3,32.600000000000001,20.899999999999999,14.000000000000002,4.7000000000000002,2.2999999999999998,2.2999999999999998,2,0,0.11600000000000001,0.17999999999999999,0.84999999999999998,0.0,34,4,12,18,0,0,29,4,10,15,0,0,5,0,2,3,0,0,0,0,0,0,0,0,112,90,10,12,7,7,0,0,6,6,0,0,10,7,2,1,0.54700000000000004
393,2021-08-12 20:01:00.680,-0.43169171340497214,-0.31062662780289907,26.800000000000001,12.199999999999999,7.2999999999999998,2.3999999999999999,2.3999999999999999,2.3999999999999999,3,0,0.13,0.183,1.3500000000000001,0.25,38,3,13,22,0,0,29,3,10,16,0,0,8,0,3,5,0,0,1,0,0,1,0,0,112,90,10,12,10,10,0,0,8,7,0,1,10,7,2,1,0.54700000000000004
394,2021-08-12 21:01:00.653,-0.15047940417897696,-1.8682598175692108E-2,27.700000000000003,10.6,8.5,2.1000000000000001,2.1000000000000001,2.1000000000000001,8,0,0.17599999999999999,0.311,0.84999999999999998,0.25,41,3,12,25,1,0,35,3,10,21,1,0,5,0,2,3,0,0,1,0,0,1,0,0,112,90,10,12,13,13,0,0,10,9,0,1,8,5,2,1,0.66000000000000003
395,2021-08-12 22:01:00.663,4.0254702891192984E-2,0.03557880621234559,36.0,12.0,8.0,2.0,2.0,2.0,5,0,0.17999999999999999,0.32400000000000001,0.69999999999999996,0.33300000000000002,42,2,14,25,1,0,37,2,11,23,1,0,4,0,2,2,0,0,1,0,1,0,0,0,112,90,10,12,13,13,0,0,11,10,0,1,8,5,2,1,0.69799999999999995
396,2021-08-12 23:01:00.673,-0.1137316334234879,4.9161075213122962E-2,33.300000000000004,10.4,8.3000000000000007,4.2000000000000002,2.1000000000000001,2.1000000000000001,5,0,0.17299999999999999,0.28100000000000003,1.1499999999999999,0.5,40,2,13,24,1,0,31,2,11,17,1,0,7,0,2,5,0,0,2,0,0,2,0,0,112,90,10,12,14,14,0,0,11,11,0,0,8,5,2,1,0.58499999999999996
397,2021-08-13 00:01:00.717,-8.4621873322186097E-2,-9.4064293830341331E-2,46.5,14.000000000000002,9.3000000000000007,7.0000000000000009,2.2999999999999998,2.2999999999999998,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,90,10,12,0,0,0,0,0,0,0,0,8,5,2,1,0.0
398,2021-08-13 01:01:00.710,-0.23126851712973553,-0.19402375408370742,58.299999999999997,19.400000000000002,11.1,8.3000000000000007,2.8000000000000003,2.8000000000000003,5,0,0.16900000000000001,0.35499999999999998,0.20000000000000001,0.33300000000000002,33,2,13,18,0,0,31,2,11,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,112,90,10,12,14,14,0,0,11,11,0,0,7,4,2,1,0.58499999999999996
399,2021-08-13 02:01:00.737,3.3938155098501593E-2,0.37087014920307804,60.600000000000001,24.199999999999999,12.1,9.0999999999999996,3.0,3.0,1,0,0.16500000000000001,0.36099999999999999,0.20000000000000001,0.0,31,3,12,16,0,0,30,3,11,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,112,90,10,12,16,16,0,0,11,11,0,0,7,4,2,1,0.56599999999999995
400,2021-08-13 03:01:00.730,-0.26724426048149863,-0.15155784332878836,67.600000000000009,27.0,10.800000000000001,8.0999999999999996,2.7000000000000002,2.7000000000000002,3,0,0.17199999999999999,0.378,0.20000000000000001,0.0,33,3,11,19,0,0,32,3,10,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,112,90,10,12,16,16,0,0,10,10,0,0,7,4,2,1,0.60399999999999998
401,2021-08-13 04:01:00.727,-0.16487469130398921,-0.14330929926836283,65.799999999999997,36.799999999999997,13.200000000000001,7.9000000000000004,2.6000000000000001,2.6000000000000001,3,0,0.17999999999999999,0.39900000000000002,0.20000000000000001,0.0,33,4,12,17,0,0,32,4,11,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,112,90,10,12,18,18,0,0,10,10,0,0,7,4,2,1,0.60399999999999998
402,2021-08-13 05:01:00.800,2.0939790967295268E-2,9.9199793504566702E-2,72.200000000000003,41.699999999999996,13.900000000000002,11.1,2.8000000000000003,2.8000000000000003,3,0,0.188,0.40799999999999997,0.20000000000000001,0.25,34,4,13,17,0,0,32,4,12,16,0,0,1,0,1,0,0,0,1,0,0,1,0,0,112,90,10,12,19,19,0,0,13,12,0,1,7,4,2,1,0.60399999999999998
403,2021-08-13 06:01:00.810,3.5366581102589847E-2,0.11624944743708351,72.200000000000003,52.800000000000004,13.900000000000002,11.1,2.8000000000000003,2.8000000000000003,1,0,0.19800000000000001,0.42899999999999999,0.20000000000000001,0.25,36,4,13,19,0,0,34,4,12,18,0,0,1,0,1,0,0,0,1,0,0,1,0,0,112,90,10,12,19,19,0,0,13,12,0,1,7,4,2,1,0.64200000000000002
404,2021-08-13 07:01:00.820,-0.28059934496803141,-0.06868227327113291,65.0,50.0,12.5,10.0,2.5,2.5,2,0,0.218,0.47499999999999998,0.20000000000000001,0.25,40,4,14,22,0,0,38,4,13,21,0,0,1,0,1,0,0,0,1,0,0,1,0,0,112,90,10,12,19,19,0,0,13,12,0,1,7,4,2,1,0.71699999999999997
405,2021-08-13 08:01:00.817,-0.21544061264608763,-0.28105568824598137,67.5,50.0,12.5,10.0,2.5,2.5,0,0,0.20399999999999999,0.443,0.20000000000000001,0.25,37,4,14,19,0,0,35,4,13,18,0,0,1,0,1,0,0,0,1,0,0,1,0,0,112,90,10,12,19,19,0,0,13,12,0,1,7,4,2,1,0.66000000000000003
406,2021-08-13 09:01:00.840,-0.23857346463098381,-7.8886508765765972E-2,69.0,59.5,11.899999999999999,9.5,2.3999999999999999,2.3999999999999999,4,0,0.156,0.27100000000000002,0.40000000000000002,0.25,40,4,14,22,0,0,37,4,12,21,0,0,2,0,2,0,0,0,1,0,0,1,0,0,112,90,10,12,21,21,0,0,14,13,0,1,10,7,2,1,0.69799999999999995
407,2021-08-13 10:01:00.837,-0.12616169325128065,8.0755397360010486E-2,59.599999999999994,48.100000000000001,9.5999999999999996,7.7000000000000002,1.8999999999999999,1.8999999999999999,11,0,0.16900000000000001,0.27800000000000002,0.55000000000000004,0.5,48,5,15,28,0,0,43,5,13,25,0,0,3,0,2,1,0,0,2,0,0,2,0,0,112,90,10,12,12,12,0,0,20,17,1,2,10,7,2,1,0.81100000000000005
408,2021-08-13 11:01:00.863,6.4092350666447501E-2,0.15059319634079976,48.399999999999999,38.700000000000003,4.7999999999999998,3.2000000000000002,0.0,0.0,9,0,0.19900000000000001,0.313,0.94999999999999996,0.75,58,3,19,36,0,0,50,3,15,32,0,0,5,0,4,1,0,0,3,0,0,3,0,0,112,90,10,12,12,12,0,0,20,17,1,2,10,7,2,1,0.94299999999999995
409,2021-08-13 12:01:00.843,9.5354289514733889E-2,0.13122779300226006,39.700000000000003,33.300000000000004,6.2999999999999998,4.7999999999999998,0.0,0.0,4,0,0.214,0.33200000000000002,1.25,0.75,61,2,19,40,0,0,51,2,15,34,0,0,7,0,4,3,0,0,3,0,0,3,0,0,112,90,10,12,16,16,0,0,19,16,1,2,10,7,2,1,0.96199999999999997
410,2021-08-13 13:01:00.853,-0.26318661603400795,-0.36302271000876063,34.699999999999996,27.800000000000004,5.6000000000000005,4.2000000000000002,0.0,0.0,9,0,0.20100000000000001,0.33100000000000002,0.84999999999999998,0.25,58,4,19,35,0,0,52,4,17,31,0,0,5,0,2,3,0,0,1,0,0,1,0,0,112,90,10,12,12,12,0,0,17,16,0,1,10,7,2,1,0.98099999999999998
411,2021-08-13 14:01:00.880,-0.18445035313491606,-0.20695297612169819,35.299999999999997,27.900000000000002,7.3999999999999995,4.3999999999999995,0.0,0.0,8,0,0.19500000000000001,0.313,1.0,0.25,60,4,17,39,0,0,53,4,15,34,0,0,6,0,2,4,0,0,1,0,0,1,0,0,112,90,10,12,7,7,0,0,17,17,0,0,10,7,2,1,1.0
412,2021-08-13 15:01:00.930,-0.38361274207439722,-0.27553266593517967,34.300000000000004,25.699999999999999,5.7000000000000002,2.9000000000000004,0.0,0.0,8,0,0.182,0.28499999999999998,1.1499999999999999,0.25,56,3,16,37,0,0,48,3,14,31,0,0,7,0,2,5,0,0,1,0,0,1,0,0,112,90,10,12,8,8,0,0,18,17,1,0,10,7,2,1,0.90600000000000003
413,2021-08-13 16:01:00.910,-1.8142484257338248E-2,0.22897347437798587,33.300000000000004,21.699999999999999,6.7000000000000002,3.3000000000000003,0.0,0.0,6,0,0.159,0.22700000000000001,1.45,0.5,48,3,14,31,0,0,37,3,12,22,0,0,9,0,2,7,0,0,2,0,0,2,0,0,112,90,10,12,9,9,0,0,11,11,0,0,10,7,2,1,0.69799999999999995
414,2021-08-13 17:01:00.920,0.18001260716471862,0.38205329304731395,39.200000000000003,19.600000000000001,7.7999999999999998,3.8999999999999999,0.0,0.0,7,0,0.13800000000000001,0.191,1.2,0.83299999999999996,40,2,16,22,0,0,30,2,12,16,0,0,7,0,3,4,0,0,3,0,1,2,0,0,112,90,10,12,11,11,0,0,10,7,2,1,10,7,2,1,0.56599999999999995
415,2021-08-13 18:01:00.930,5.3190560941291126E-2,-7.898741019803035E-3,34.0,18.0,8.0,4.0,0.0,0.0,9,0,0.14799999999999999,0.21099999999999999,1.0,1.083,44,3,13,27,1,0,34,3,10,20,1,0,6,0,2,4,0,0,4,0,1,3,0,0,112,90,10,12,11,11,0,0,12,7,3,2,10,7,2,1,0.64200000000000002
416,2021-08-13 19:01:00.960,3.7627303640106136E-2,0.17608861141964061,33.300000000000004,13.700000000000001,7.7999999999999998,3.8999999999999999,0.0,0.0,7,0,0.14999999999999999,0.20899999999999999,1.3,0.83299999999999996,45,3,12,29,1,0,34,3,9,21,1,0,8,0,2,6,0,0,3,0,1,2,0,0,112,90,10,12,11,11,0,0,15,9,4,2,10,7,2,1,0.64200000000000002
417,2021-08-13 20:01:00.953,-0.20322790130640195,-0.23585785051118427,30.0,8.0,8.0,4.0,0.0,0.0,4,0,0.14799999999999999,0.22800000000000001,0.84999999999999998,0.58299999999999996,41,3,12,26,0,0,34,3,9,22,0,0,5,0,2,3,0,0,2,0,1,1,0,0,112,90,10,12,17,17,0,0,15,11,2,2,10,7,2,1,0.64200000000000002
418,2021-08-13 21:01:00.963,-7.7453552931887507E-2,1.9036265143392891E-2,30.599999999999998,6.0999999999999996,6.0999999999999996,4.1000000000000005,2.0,0.0,8,0,0.17799999999999999,0.309,0.80000000000000004,0.58299999999999996,39,3,13,23,0,0,32,3,11,18,0,0,5,0,1,4,0,0,2,0,1,1,0,0,112,90,10,12,17,17,0,0,13,10,1,2,8,5,2,1,0.60399999999999998
419,2021-08-13 22:01:00.973,-0.07798238488464615,0.04485698115273172,28.899999999999999,6.7000000000000002,6.7000000000000002,4.3999999999999995,2.1999999999999997,0.0,7,0,0.153,0.27200000000000002,0.14999999999999999,1.1659999999999999,34,3,10,21,0,0,29,3,8,18,0,0,1,0,0,1,0,0,4,0,2,2,0,0,112,90,10,12,16,16,0,0,11,9,0,2,8,5,2,1,0.54700000000000004
420,2021-08-13 23:01:00.970,0.10722129056314475,0.19771152513890683,37.799999999999997,8.0999999999999996,8.0999999999999996,5.4000000000000004,2.7000000000000002,0.0,2,0,0.154,0.26900000000000002,0.29999999999999999,1.083,33,4,9,20,0,0,27,4,8,15,0,0,2,0,0,2,0,0,4,0,1,3,0,0,112,90,10,12,18,18,0,0,10,8,1,1,8,5,2,1,0.50900000000000001
421,2021-08-14 00:01:01.007,-0.33164639119590927,-0.21998837443878164,45.700000000000003,11.4,8.5999999999999996,5.7000000000000002,2.9000000000000004,0.0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,90,10,12,0,0,0,0,0,0,0,0,8,5,2,1,0.0
422,2021-08-14 01:01:01.003,-0.53413949456215581,-0.53067128783468787,46.200000000000003,15.4,7.7000000000000002,5.0999999999999996,2.6000000000000001,0.0,6,1,0.189,0.40300000000000002,0.14999999999999999,0.5,35,4,9,22,0,0,32,4,9,19,0,0,1,0,0,1,0,0,2,0,0,2,0,0,112,90,10,12,20,20,0,0,9,7,1,1,7,4,2,1,0.60399999999999998
423,2021-08-14 02:01:01.013,-7.3311837161313037E-2,6.0968071789584133E-3,52.600000000000001,18.399999999999999,7.9000000000000004,7.9000000000000004,2.6000000000000001,0.0,4,1,0.17799999999999999,0.38,0.14999999999999999,0.5,32,5,8,19,0,0,29,5,8,16,0,0,1,0,0,1,0,0,2,0,0,2,0,0,112,90,10,12,21,21,0,0,8,6,1,1,7,4,2,1,0.54700000000000004
424,2021-08-14 03:01:01.023,1.4335208614817487E-2,0.29392062719339429,52.800000000000004,25.0,8.3000000000000007,8.3000000000000007,2.8000000000000003,0.0,3,1,0.17399999999999999,0.35499999999999998,0.34999999999999998,0.5,31,5,8,18,0,0,27,5,7,15,0,0,2,0,1,1,0,0,2,0,0,2,0,0,112,90,10,12,21,21,0,0,9,6,1,2,7,4,2,1,0.50900000000000001
425,2021-08-14 04:01:01.033,3.6143243904554485E-2,0.30251577166322252,62.899999999999999,28.599999999999998,8.5999999999999996,8.5999999999999996,5.7000000000000002,0.0,3,1,0.17999999999999999,0.376,0.20000000000000001,0.58299999999999996,32,5,9,18,0,0,29,5,7,17,0,0,1,0,1,0,0,0,2,0,1,1,0,0,112,90,10,12,21,21,0,0,8,6,0,2,7,4,2,1,0.54700000000000004
426,2021-08-14 05:01:01.043,-0.21790590634786899,-0.30033419745063189,61.100000000000001,36.100000000000001,8.3000000000000007,8.3000000000000007,5.6000000000000005,0.0,4,1,0.19500000000000001,0.41099999999999998,0.20000000000000001,0.58299999999999996,34,5,11,18,0,0,31,5,9,17,0,0,1,0,1,0,0,0,2,0,1,1,0,0,112,90,10,12,22,22,0,0,7,5,0,2,7,4,2,1,0.58499999999999996
427,2021-08-14 06:01:01.053,-6.0046617828476978E-6,7.7698723096832373E-2,63.899999999999999,41.699999999999996,8.3000000000000007,8.3000000000000007,5.6000000000000005,0.0,1,1,0.19,0.41499999999999998,0.0,0.58299999999999996,33,5,11,17,0,0,31,5,10,16,0,0,0,0,0,0,0,0,2,0,1,1,0,0,112,90,10,12,22,22,0,0,7,5,0,2,7,4,2,1,0.58499999999999996
428,2021-08-14 07:01:01.063,0.11839668767249095,0.39213905500354074,67.600000000000009,45.899999999999999,8.0999999999999996,8.0999999999999996,5.4000000000000004,0.0,4,1,0.20000000000000001,0.44800000000000001,0.0,0.33300000000000002,35,5,11,19,0,0,34,5,10,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,112,90,10,12,22,22,0,0,7,6,0,1,7,4,2,1,0.64200000000000002
429,2021-08-14 08:01:00.077,0.16769679809165083,0.27968149002418607,67.600000000000009,51.399999999999999,8.0999999999999996,8.0999999999999996,5.4000000000000004,0.0,3,1,0.19400000000000001,0.40500000000000003,0.14999999999999999,0.75,34,6,10,18,0,0,31,5,9,17,0,0,1,0,0,1,0,0,2,1,1,0,0,0,112,90,10,12,21,21,0,0,9,7,0,2,7,4,2,1,0.58499999999999996
430,2021-08-14 09:01:00.090,5.2131878241630139E-2,0.13696356888910088,62.5,47.5,7.5,7.5,5.0,0.0,4,1,0.158,0.26200000000000001,0.29999999999999999,1.0,40,6,11,23,0,0,35,5,10,20,0,0,2,0,0,2,0,0,3,1,1,1,0,0,112,90,10,12,22,22,0,0,10,7,0,3,10,7,2,1,0.66000000000000003
431,2021-08-14 10:01:00.100,8.2424499718215832E-2,9.5466820612010894E-2,55.100000000000001,42.899999999999999,6.0999999999999996,6.0999999999999996,4.1000000000000005,0.0,7,1,0.17399999999999999,0.28299999999999997,0.45000000000000001,1.0,46,6,12,28,0,0,40,5,11,24,0,0,3,0,0,3,0,0,3,1,1,1,0,0,112,90,10,12,19,19,0,0,10,7,0,3,10,7,2,1,0.755
432,2021-08-14 11:01:00.110,0.13798658374123368,0.18985312219214881,51.899999999999999,38.899999999999999,5.6000000000000005,5.6000000000000005,3.6999999999999997,0.0,5,1,0.161,0.254,0.59999999999999998,0.83299999999999996,49,5,14,28,1,1,42,5,13,22,1,1,4,0,0,4,0,0,3,0,1,2,0,0,112,90,10,12,8,8,0,0,9,7,0,2,10,7,2,1,0.79200000000000004
433,2021-08-14 12:01:00.137,-0.21742389456011435,-0.34783748704291273,46.400000000000006,37.5,7.0999999999999996,5.4000000000000004,3.5999999999999996,0.0,7,1,0.155,0.24199999999999999,0.75,0.58299999999999996,47,6,13,26,1,1,40,6,12,20,1,1,5,0,0,5,0,0,2,0,1,1,0,0,112,90,10,12,7,7,0,0,7,6,0,1,10,7,2,1,0.755
434,2021-08-14 13:01:00.133,-0.5827470610355433,-0.56958984669547053,45.300000000000004,35.799999999999997,9.4000000000000004,5.7000000000000002,3.7999999999999998,0.0,8,1,0.16300000000000001,0.23599999999999999,1.1000000000000001,1.0,48,6,16,25,0,1,38,6,12,19,0,1,7,0,1,6,0,0,3,0,3,0,0,0,112,90,10,12,8,8,0,0,8,6,0,2,10,7,2,1,0.71699999999999997
435,2021-08-14 14:01:00.160,-0.34055588306003259,-0.17989535185434699,37.700000000000003,29.5,9.8000000000000007,4.9000000000000004,3.3000000000000003,0.0,12,1,0.17899999999999999,0.27300000000000002,0.90000000000000002,1.0,53,6,16,29,2,0,44,6,13,23,2,0,6,0,0,6,0,0,3,0,3,0,0,0,112,90,10,12,9,9,0,0,10,8,0,2,10,7,2,1,0.82999999999999996
436,2021-08-14 15:01:00.200,0.1572747392698553,0.46935312853022915,36.199999999999996,24.099999999999998,8.5999999999999996,5.2000000000000002,3.4000000000000004,0.0,5,1,0.16,0.26100000000000001,0.45000000000000001,0.66600000000000004,44,7,14,23,0,0,39,7,12,20,0,0,3,0,0,3,0,0,2,0,2,0,0,0,112,90,10,12,12,12,0,0,8,6,0,2,10,7,2,1,0.73599999999999999
437,2021-08-14 16:01:00.163,0.49346168931836365,0.61519912039208668,32.0,16.0,4.0,2.0,2.0,0.0,6,1,0.14299999999999999,0.23200000000000001,0.80000000000000004,0.0,42,7,11,24,0,0,37,7,10,20,0,0,5,0,1,4,0,0,0,0,0,0,0,0,112,90,10,12,7,7,0,0,5,4,1,0,10,7,2,1,0.69799999999999995
438,2021-08-14 17:01:00.190,-0.22827675141456291,-0.35647861136415954,27.100000000000001,12.5,4.2000000000000002,2.1000000000000001,2.1000000000000001,0.0,8,1,0.12,0.192,0.75,0.0,34,7,8,19,0,0,29,7,8,14,0,0,5,0,0,5,0,0,0,0,0,0,0,0,112,90,10,12,9,9,0,0,4,4,0,0,10,7,2,1,0.54700000000000004
439,2021-08-14 18:01:00.187,-0.12769855241678002,-0.23078594331811192,26.200000000000003,11.899999999999999,4.7999999999999998,2.3999999999999999,2.3999999999999999,0.0,8,1,0.128,0.189,1.333,0.0,37,7,5,25,0,0,29,7,5,17,0,0,8,0,0,8,0,0,0,0,0,0,0,0,112,90,10,12,11,10,1,0,8,8,0,0,10,7,2,1,0.54700000000000004
440,2021-08-14 19:01:00.197,-3.0058464660165284E-2,-5.4750539741928485E-2,28.899999999999999,13.300000000000001,4.3999999999999995,2.1999999999999997,2.1999999999999997,0.0,7,1,0.13300000000000001,0.21099999999999999,0.66600000000000004,0.33300000000000002,37,7,8,22,0,0,32,7,7,18,0,0,4,0,0,4,0,0,1,0,1,0,0,0,112,90,10,12,12,11,1,0,10,10,0,0,10,7,2,1,0.60399999999999998
441,2021-08-14 20:01:00.207,9.5134178427903976E-2,0.28244398316938657,30.399999999999999,13.0,6.5,2.1999999999999997,2.1999999999999997,0.0,9,1,0.152,0.23000000000000001,1.1659999999999999,0.33300000000000002,43,6,10,27,0,0,35,6,9,20,0,0,7,0,0,7,0,0,1,0,1,0,0,0,112,90,10,12,13,12,1,0,13,12,1,0,10,7,2,1,0.66000000000000003
